date,guests,adr,hotel
2016-12-02,142.0,49.40692307692307,Resort Hotel
2016-12-03,162.0,51.78411764705882,Resort Hotel
2016-12-04,240.0,53.57410852713178,Resort Hotel
2016-12-05,165.0,51.92623529411764,Resort Hotel
2016-12-06,125.0,52.49757575757576,Resort Hotel
2016-12-07,115.0,52.962153846153846,Resort Hotel
2016-12-08,207.0,64.59841121495327,Resort Hotel
2016-12-09,197.0,62.94980582524272,Resort Hotel
2016-12-10,205.0,64.26895238095238,Resort Hotel
2016-12-11,263.0,60.42910447761194,Resort Hotel
2016-12-12,230.0,58.88422764227642,Resort Hotel
2016-12-13,237.0,58.27086614173228,Resort Hotel
2016-12-14,169.0,52.690333333333335,Resort Hotel
2016-12-15,145.0,50.78686046511628,Resort Hotel
2016-12-16,131.0,52.09671052631579,Resort Hotel
2016-12-17,120.0,50.42768115942029,Resort Hotel
2016-12-18,166.0,54.85471910112359,Resort Hotel
2016-12-19,144.0,54.46301369863014,Resort Hotel
2016-12-20,128.0,56.58184615384616,Resort Hotel
2016-12-21,101.0,55.50962962962963,Resort Hotel
2016-12-22,100.0,53.34614035087719,Resort Hotel
2016-12-23,99.0,52.44111111111111,Resort Hotel
2016-12-24,109.0,54.315892857142856,Resort Hotel
2016-12-25,80.0,59.6715,Resort Hotel
2016-12-26,128.0,62.269677419354835,Resort Hotel
2016-12-27,144.0,64.86866666666666,Resort Hotel
2016-12-28,170.0,63.274719101123594,Resort Hotel
2016-12-29,193.0,62.572761904761904,Resort Hotel
2016-12-30,241.0,62.843515625,Resort Hotel
2016-12-31,254.0,64.70156716417911,Resort Hotel
2017-01-01,347.0,115.40702857142857,Resort Hotel
2017-01-02,448.0,121.74859030837004,Resort Hotel
2017-01-03,314.0,95.15055555555556,Resort Hotel
2017-01-04,272.0,89.5736551724138,Resort Hotel
2017-01-05,230.0,79.27973913043478,Resort Hotel
2017-01-06,225.0,72.05119658119658,Resort Hotel
2017-01-07,210.0,69.36731481481482,Resort Hotel
2017-01-08,256.0,67.97582677165354,Resort Hotel
2017-01-09,243.0,65.44032786885246,Resort Hotel
2017-01-10,177.0,66.53271739130435,Resort Hotel
2017-01-11,169.0,61.98326086956522,Resort Hotel
2017-01-12,158.0,58.27269662921348,Resort Hotel
2017-01-13,181.0,51.063809523809525,Resort Hotel
2017-01-14,161.0,48.8076404494382,Resort Hotel
2017-01-15,226.0,54.564651162790696,Resort Hotel
2017-01-16,140.0,51.49786666666667,Resort Hotel
2017-01-17,140.0,53.23199999999999,Resort Hotel
2017-01-18,133.0,51.559000000000005,Resort Hotel
2017-01-19,195.0,52.00929487179487,Resort Hotel
2017-01-20,190.0,52.128807947019865,Resort Hotel
2017-01-21,180.0,53.741159420289854,Resort Hotel
2017-01-22,125.0,56.50290322580645,Resort Hotel
2017-01-23,105.0,58.06428571428572,Resort Hotel
2017-01-24,123.0,54.46625,Resort Hotel
2017-01-25,132.0,55.3395652173913,Resort Hotel
2017-01-26,160.0,54.45988505747127,Resort Hotel
2017-01-27,142.0,50.155119047619046,Resort Hotel
2017-01-28,135.0,53.02883116883117,Resort Hotel
2017-01-29,260.0,57.34488549618321,Resort Hotel
2017-01-30,301.0,55.080375000000004,Resort Hotel
2017-01-31,249.0,51.93705035971223,Resort Hotel
2017-02-01,236.0,51.145182481751824,Resort Hotel
2017-02-02,164.0,51.99489583333334,Resort Hotel
2017-02-03,130.0,49.51103896103896,Resort Hotel
2017-02-04,149.0,49.58651685393258,Resort Hotel
2017-02-05,178.0,53.79547368421052,Resort Hotel
2017-02-06,169.0,56.16197802197802,Resort Hotel
2017-02-07,151.0,53.69894117647058,Resort Hotel
2017-02-08,164.0,61.49183908045977,Resort Hotel
2017-02-09,184.0,60.52401960784314,Resort Hotel
2017-02-10,122.0,49.477466666666665,Resort Hotel
2017-02-11,133.0,51.15684931506849,Resort Hotel
2017-02-12,218.0,58.68778761061947,Resort Hotel
2017-02-13,184.0,54.89094736842106,Resort Hotel
2017-02-14,146.0,51.91266666666667,Resort Hotel
2017-02-15,179.0,56.70822222222222,Resort Hotel
2017-02-16,172.0,57.05285714285715,Resort Hotel
2017-02-17,250.0,56.366176470588236,Resort Hotel
2017-02-18,258.0,58.23880597014925,Resort Hotel
2017-02-19,325.0,59.43718750000001,Resort Hotel
2017-02-20,332.0,55.02829545454545,Resort Hotel
2017-02-21,250.0,50.972919708029195,Resort Hotel
2017-02-22,224.0,51.35225806451613,Resort Hotel
2017-02-23,201.0,53.47513513513513,Resort Hotel
2017-02-24,213.0,50.07948717948718,Resort Hotel
2017-02-25,264.0,55.85145985401459,Resort Hotel
2017-02-26,274.0,54.75492753623189,Resort Hotel
2017-02-27,317.0,58.572500000000005,Resort Hotel
2017-02-28,433.0,60.04266331658291,Resort Hotel
2017-03-01,400.0,59.628723404255325,Resort Hotel
2017-03-02,366.0,58.98142045454545,Resort Hotel
2017-03-03,259.0,57.02606299212598,Resort Hotel
2017-03-04,195.0,57.94216494845361,Resort Hotel
2017-03-05,249.0,56.8096062992126,Resort Hotel
2017-03-06,330.0,50.75802197802197,Resort Hotel
2017-03-07,307.0,48.010977011494255,Resort Hotel
2017-03-08,247.0,49.47864285714286,Resort Hotel
2017-03-09,235.0,46.3918115942029,Resort Hotel
2017-03-10,152.0,56.20296296296296,Resort Hotel
2017-03-11,189.0,64.62735294117647,Resort Hotel
2017-03-12,282.0,67.63590604026845,Resort Hotel
2017-03-13,254.0,62.80772727272728,Resort Hotel
2017-03-14,247.0,56.50507462686567,Resort Hotel
2017-03-15,214.0,57.246833333333335,Resort Hotel
2017-03-16,202.0,56.79706896551724,Resort Hotel
2017-03-17,203.0,56.162173913043475,Resort Hotel
2017-03-18,250.0,53.807229729729734,Resort Hotel
2017-03-19,251.0,57.841712328767116,Resort Hotel
2017-03-20,249.0,58.74351724137931,Resort Hotel
2017-03-21,228.0,58.01590909090909,Resort Hotel
2017-03-22,208.0,57.900245901639344,Resort Hotel
2017-03-23,258.0,57.7078431372549,Resort Hotel
2017-03-24,219.0,55.37268656716417,Resort Hotel
2017-03-25,154.0,57.019677419354835,Resort Hotel
2017-03-26,254.0,60.02020979020978,Resort Hotel
2017-03-27,229.0,59.8265909090909,Resort Hotel
2017-03-28,257.0,55.5079054054054,Resort Hotel
2017-03-29,295.0,53.54914285714286,Resort Hotel
2017-03-30,326.0,53.43861538461539,Resort Hotel
2017-03-31,347.0,54.21894230769231,Resort Hotel
2017-04-01,375.0,56.14293577981651,Resort Hotel
2017-04-02,340.0,59.81331578947369,Resort Hotel
2017-04-03,313.0,57.10811764705882,Resort Hotel
2017-04-04,303.0,60.63115853658537,Resort Hotel
2017-04-05,337.0,61.71395480225989,Resort Hotel
2017-04-06,312.0,62.70275,Resort Hotel
2017-04-07,325.0,63.66348837209303,Resort Hotel
2017-04-08,319.0,68.38060606060606,Resort Hotel
2017-04-09,430.0,68.45575892857143,Resort Hotel
2017-04-10,443.0,66.40911016949153,Resort Hotel
2017-04-11,416.0,66.66628959276018,Resort Hotel
2017-04-12,426.0,69.68912280701755,Resort Hotel
2017-04-13,383.0,77.55888888888889,Resort Hotel
2017-04-14,417.0,81.13459715639812,Resort Hotel
2017-04-15,387.0,84.48239130434783,Resort Hotel
2017-04-16,426.0,88.62360000000001,Resort Hotel
2017-04-17,446.0,96.19818181818181,Resort Hotel
2017-04-18,460.0,95.379592760181,Resort Hotel
2017-04-19,398.0,86.41558823529411,Resort Hotel
2017-04-20,292.0,87.52817567567567,Resort Hotel
2017-04-21,269.0,84.88678571428571,Resort Hotel
2017-04-22,251.0,80.77544,Resort Hotel
2017-04-23,282.0,83.25934782608695,Resort Hotel
2017-04-24,298.0,82.68590909090909,Resort Hotel
2017-04-25,266.0,77.62228571428572,Resort Hotel
2017-04-26,241.0,79.091,Resort Hotel
2017-04-27,286.0,77.7692156862745,Resort Hotel
2017-04-28,281.0,79.3338064516129,Resort Hotel
2017-04-29,349.0,85.13359788359789,Resort Hotel
2017-04-30,344.0,85.86842105263158,Resort Hotel
2017-05-01,388.0,87.21811320754718,Resort Hotel
2017-05-02,471.0,88.52064,Resort Hotel
2017-05-03,411.0,86.73669683257918,Resort Hotel
2017-05-04,429.0,86.10122270742359,Resort Hotel
2017-05-05,362.0,83.44159793814433,Resort Hotel
2017-05-06,264.0,80.86415384615384,Resort Hotel
2017-05-07,278.0,82.96082089552239,Resort Hotel
2017-05-08,305.0,78.91235294117647,Resort Hotel
2017-05-09,314.0,77.48240506329114,Resort Hotel
2017-05-10,292.0,72.80548387096775,Resort Hotel
2017-05-11,282.0,70.63384105960266,Resort Hotel
2017-05-12,284.0,73.87377483443709,Resort Hotel
2017-05-13,271.0,77.65890410958905,Resort Hotel
2017-05-14,267.0,84.37913669064748,Resort Hotel
2017-05-15,322.0,83.97538011695907,Resort Hotel
2017-05-16,318.0,79.20918128654971,Resort Hotel
2017-05-17,253.0,82.10007518796992,Resort Hotel
2017-05-18,283.0,81.3223489932886,Resort Hotel
2017-05-19,264.0,80.24449275362319,Resort Hotel
2017-05-20,290.0,81.83171052631579,Resort Hotel
2017-05-21,311.0,83.107625,Resort Hotel
2017-05-22,273.0,76.29712230215827,Resort Hotel
2017-05-23,309.0,73.8835,Resort Hotel
2017-05-24,324.0,77.6065868263473,Resort Hotel
2017-05-25,452.0,74.33462184873949,Resort Hotel
2017-05-26,406.0,76.18855769230768,Resort Hotel
2017-05-27,359.0,80.46536312849162,Resort Hotel
2017-05-28,433.0,77.01488789237668,Resort Hotel
2017-05-29,445.0,78.50563318777293,Resort Hotel
2017-05-30,407.0,77.03694835680751,Resort Hotel
2017-05-31,318.0,81.16882716049383,Resort Hotel
2017-06-01,389.0,80.46368421052632,Resort Hotel
2017-06-02,379.0,82.01328042328042,Resort Hotel
2017-06-03,409.0,86.49882051282052,Resort Hotel
2017-06-04,378.0,92.31095505617976,Resort Hotel
2017-06-05,333.0,100.58616883116883,Resort Hotel
2017-06-06,314.0,100.63659722222222,Resort Hotel
2017-06-07,327.0,99.61283870967742,Resort Hotel
2017-06-08,293.0,101.9952380952381,Resort Hotel
2017-06-09,301.0,105.43671140939597,Resort Hotel
2017-06-10,324.0,100.83786163522012,Resort Hotel
2017-06-11,360.0,104.81217142857143,Resort Hotel
2017-06-12,328.0,108.07150943396226,Resort Hotel
2017-06-13,322.0,108.4501923076923,Resort Hotel
2017-06-14,317.0,105.72360759493672,Resort Hotel
2017-06-15,335.0,108.12071428571429,Resort Hotel
2017-06-16,326.0,109.86754716981132,Resort Hotel
2017-06-17,314.0,113.81264900662251,Resort Hotel
2017-06-18,331.0,117.81868750000001,Resort Hotel
2017-06-19,305.0,116.97086666666668,Resort Hotel
2017-06-20,296.0,115.01758389261744,Resort Hotel
2017-06-21,295.0,115.27243243243242,Resort Hotel
2017-06-22,313.0,109.04162337662338,Resort Hotel
2017-06-23,331.0,109.68036363636365,Resort Hotel
2017-06-24,371.0,115.64853932584269,Resort Hotel
2017-06-25,376.0,124.10028089887639,Resort Hotel
2017-06-26,384.0,122.29794594594594,Resort Hotel
2017-06-27,362.0,121.87732558139535,Resort Hotel
2017-06-28,371.0,117.18094444444445,Resort Hotel
2017-06-29,342.0,111.96586826347306,Resort Hotel
2017-06-30,380.0,108.8877720207254,Resort Hotel
2017-07-01,413.0,113.68620689655172,Resort Hotel
2017-07-02,428.0,117.67084577114429,Resort Hotel
2017-07-03,421.0,118.64624365482234,Resort Hotel
2017-07-04,354.0,119.9648447204969,Resort Hotel
2017-07-05,353.0,117.32125,Resort Hotel
2017-07-06,352.0,117.38283018867924,Resort Hotel
2017-07-07,368.0,119.46266666666666,Resort Hotel
2017-07-08,357.0,122.82687116564416,Resort Hotel
2017-07-09,435.0,127.52851282051283,Resort Hotel
2017-07-10,465.0,129.40625,Resort Hotel
2017-07-11,468.0,132.89409523809522,Resort Hotel
2017-07-12,468.0,135.3363679245283,Resort Hotel
2017-07-13,430.0,129.65246153846152,Resort Hotel
2017-07-14,423.0,133.45536082474226,Resort Hotel
2017-07-15,433.0,139.74647959183673,Resort Hotel
2017-07-16,461.0,146.65512315270936,Resort Hotel
2017-07-17,408.0,152.01022727272726,Resort Hotel
2017-07-18,407.0,156.60751412429377,Resort Hotel
2017-07-19,397.0,160.06,Resort Hotel
2017-07-20,385.0,165.4889349112426,Resort Hotel
2017-07-21,384.0,171.84745454545455,Resort Hotel
2017-07-22,364.0,174.56878205128206,Resort Hotel
2017-07-23,403.0,179.1071676300578,Resort Hotel
2017-07-24,418.0,181.13408839779004,Resort Hotel
2017-07-25,392.0,177.1681176470588,Resort Hotel
2017-07-26,379.0,175.77284848484848,Resort Hotel
2017-07-27,392.0,177.6775882352941,Resort Hotel
2017-07-28,419.0,177.0487150837989,Resort Hotel
2017-07-29,429.0,179.29378378378377,Resort Hotel
2017-07-30,450.0,185.56142857142856,Resort Hotel
2017-07-31,469.0,189.4863959390863,Resort Hotel
2017-08-01,455.0,192.29873684210528,Resort Hotel
2017-08-02,470.0,190.26343283582088,Resort Hotel
2017-08-03,428.0,185.32295081967212,Resort Hotel
2017-08-04,397.0,185.59892215568863,Resort Hotel
2017-08-05,426.0,191.99713483146067,Resort Hotel
2017-08-06,465.0,191.97406091370559,Resort Hotel
2017-08-07,485.0,200.1407881773399,Resort Hotel
2017-08-08,436.0,198.603591160221,Resort Hotel
2017-08-09,407.0,200.8552380952381,Resort Hotel
2017-08-10,395.0,199.71469512195122,Resort Hotel
2017-08-11,370.0,197.24156250000001,Resort Hotel
2017-08-12,388.0,196.02325153374233,Resort Hotel
2017-08-13,440.0,200.28950276243094,Resort Hotel
2017-08-14,421.0,195.90242937853108,Resort Hotel
2017-08-15,425.0,198.33435028248587,Resort Hotel
2017-08-16,443.0,193.87631016042783,Resort Hotel
2017-08-17,427.0,195.63527472527474,Resort Hotel
2017-08-18,436.0,192.26312169312172,Resort Hotel
2017-08-19,426.0,194.20309782608697,Resort Hotel
2017-08-20,438.0,197.444708994709,Resort Hotel
2017-08-21,433.0,201.96505376344086,Resort Hotel
2017-08-22,441.0,206.1047340425532,Resort Hotel
2017-08-23,435.0,199.69632432432434,Resort Hotel
2017-08-24,429.0,194.52311475409837,Resort Hotel
2017-08-25,432.0,196.5063043478261,Resort Hotel
2017-08-26,447.0,199.22760638297873,Resort Hotel
2017-08-27,465.0,199.73244897959182,Resort Hotel
2017-08-28,474.0,197.50224390243903,Resort Hotel
2017-08-29,453.0,200.58405263157894,Resort Hotel
2017-08-30,472.0,203.4369109947644,Resort Hotel
2017-08-31,484.0,198.39848484848486,Resort Hotel
2017-09-01,440.0,198.55239130434782,Resort Hotel
2017-09-02,441.0,193.11510638297872,Resort Hotel
2017-09-03,437.0,191.79239130434783,Resort Hotel
2017-09-04,347.0,187.95802721088435,Resort Hotel
2017-09-05,346.0,179.1075,Resort Hotel
2017-09-06,321.0,175.6304347826087,Resort Hotel
2017-09-07,261.0,167.16946428571427,Resort Hotel
2017-09-08,239.0,159.9644761904762,Resort Hotel
2017-09-09,195.0,152.95415730337078,Resort Hotel
2017-09-10,163.0,149.70756756756757,Resort Hotel
2017-09-11,135.0,144.2672131147541,Resort Hotel
2017-09-12,111.0,137.38019607843137,Resort Hotel
2017-09-13,90.0,134.9297619047619,Resort Hotel
2017-09-14,61.0,128.05862068965516,Resort Hotel
2017-09-15,51.0,127.52458333333334,Resort Hotel
2017-09-16,47.0,125.77227272727272,Resort Hotel
2017-09-17,43.0,119.8595,Resort Hotel
2017-09-18,39.0,122.25500000000001,Resort Hotel
2017-09-19,39.0,122.25500000000001,Resort Hotel
2017-09-20,34.0,120.381875,Resort Hotel
2017-09-21,21.0,125.78699999999999,Resort Hotel
2017-09-22,12.0,111.95333333333333,Resort Hotel
2017-09-23,8.0,112.5575,Resort Hotel
2017-09-24,8.0,112.5575,Resort Hotel
2017-09-25,8.0,112.5575,Resort Hotel
2017-09-26,6.0,98.88666666666666,Resort Hotel
2017-09-27,4.0,105.93,Resort Hotel
